module,type,name,res_id,src,value,comments
basic_hms,model_terms,"ir.ui.view,arch_db",basic_hms.patient_medications_document_report,Patient :,Patient :,
basic_hms,model_terms,"ir.ui.view,arch_db",basic_hms.patient_vaccinations_document,Patient :,Patient :,
basic_hms,model_terms,"ir.ui.view,arch_db",basic_hms.medical_inpatient_registration_form_view,Patient Admission,Patient Admission,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient__age,Patient Age,Patient Age,
basic_hms,model,"ir.actions.report,name",basic_hms.report_print_patient_card,Patient Card,Patient Card,
basic_hms,model_terms,"ir.ui.view,arch_db",basic_hms.prescription_demo_report_template,"Patient Contact Information:
                                <br/>","Patient Contact Information:
                                <br/>",
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient__critical_info,Patient Critical Information,Patient Critical Information,
basic_hms,model_terms,"ir.ui.view,arch_db",basic_hms.medical_patients_form_view,Patient Critical Information,Patient Critical Information,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient__patient_disease_ids,Patient Disease,Patient Disease,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_diagnostic_hypotesis__patient_evaluation_id,Patient Evaluation,Patient Evaluation,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_directions__patient_evaluation_id,Patient Evaluation,Patient Evaluation,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_secondary_condition__patient_evaluation_id,Patient Evaluation,Patient Evaluation,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_signs_and_sympotoms__patient_evaluation_id,Patient Evaluation,Patient Evaluation,
basic_hms,model_terms,"ir.ui.view,arch_db",basic_hms.medical_patients_form_view,Patient Extra Information,Patient Extra Information,
basic_hms,model_terms,"ir.ui.view,arch_db",basic_hms.medical_patients_form_view,Patient General Information,Patient General Information,
basic_hms,model,"ir.actions.act_window,name",basic_hms.action_medical_inpatient_registration,Patient Hospitalization,Patient Hospitalization,
basic_hms,model,"ir.ui.menu,name",basic_hms.menu_ss_hospitalization_administration,Patient Hospitalization,Patient Hospitalization,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_prescription_order__patient_id,Patient ID,Patient ID,
basic_hms,model_terms,"ir.ui.view,arch_db",basic_hms.medical_view_report_document_lab,Patient ID :,Patient ID :,
basic_hms,model_terms,"ir.ui.view,arch_db",basic_hms.patient_diseases_document_report,Patient ID :,Patient ID :,
basic_hms,model_terms,"ir.ui.view,arch_db",basic_hms.patient_medications_document_report,Patient ID :,Patient ID :,
basic_hms,model_terms,"ir.ui.view,arch_db",basic_hms.patient_vaccinations_document,Patient ID :,Patient ID :,
basic_hms,model_terms,"ir.ui.view,arch_db",basic_hms.report_patient_card_document,Patient ID:,Patient ID:,
basic_hms,model_terms,"ir.ui.view,arch_db",basic_hms.medical_patients_tree_view,Patient Information,Patient Information,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_res_partner__patient_insurance_ids,Patient Insurance,Patient Insurance,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_res_users__patient_insurance_ids,Patient Insurance,Patient Insurance,
basic_hms,model_terms,"ir.ui.view,arch_db",basic_hms.medical_patients_form_view,Patient Name,Patient Name,
basic_hms,model_terms,"ir.ui.view,arch_db",basic_hms.medical_view_report_document_lab,Patient Name:,Patient Name:,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_pregnency__medical_patient_evolution_prental_ids,Patient Perinatal Evaluations,Patient Perinatal Evaluations,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient__patient_psc_ids,Patient Psc,Patient Psc,
basic_hms,model_terms,"ir.ui.view,arch_db",basic_hms.medical_prescription_order_form_view,Patient and Doctor Information,Patient and Doctor Information,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_appointment__patient_status,Patient status,Patient status,
basic_hms,model,"ir.actions.act_window,name",basic_hms.action_medical_patient,Patients,Patients,
basic_hms,model,"ir.ui.menu,name",basic_hms.menu_medical_patient_code,Patients,Patients,
basic_hms,model,"ir.ui.menu,name",basic_hms.menu_patients,Patients,Patients,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_evaluation__peau_dorange,Peau d orange,Peau d orange,
basic_hms,model,"ir.ui.menu,name",basic_hms.main_menu_pediatrics,Pediatrics,Pediatrics,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_appointment__medical_patient_psc_ids,Pediatrics Symptoms Checklist,Pediatrics Symptoms Checklist,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_rounding__peep,Peep,Peep,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_evaluation__symptom_pelvic_pain,Pelvic Pain,Pelvic Pain,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient__perinatal_ids,Perinatal,Perinatal,
basic_hms,model_terms,"ir.ui.view,arch_db",basic_hms.medical_patients_form_view,Perinatal,Perinatal,
basic_hms,model,"ir.model.fields.selection,name",basic_hms.selection__medical_preinatal__lacerations__p,Perinial,Perinial,
basic_hms,model,"ir.model.fields.selection,name",basic_hms.selection__medical_patient_evaluation__evaluation_type__pc,Periodic control,Periodic control,
basic_hms,model,"ir.model.fields.selection,name",basic_hms.selection__medical_patient_rounding__edema__peripheral,Peripheral,Peripheral,
basic_hms,model,"ir.model.fields.selection,name",basic_hms.selection__medical_patient_rounding__venous_access__peripheral,Peripheral,Peripheral,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_rounding__peritonitis,Peritonitis,Peritonitis,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_res_partner__is_person,Person,Person,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_res_users__is_person,Person,Person,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_rounding__personal_needs,Personal Needs,Personal Needs,
basic_hms,model,"ir.model.fields.selection,name",basic_hms.selection__medical_inpatient_registration__diet_vegetarian__pescetarian,Pescetarian,Pescetarian,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_evaluation__petechiae,Petechiae,Petechiae,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_prescription_order__pharmacy_partner_id,Pharmacy,Pharmacy,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_res_partner__is_pharmacy,Pharmacy,Pharmacy,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_res_users__is_pharmacy,Pharmacy,Pharmacy,
basic_hms,model,"ir.model.fields.selection,name",basic_hms.selection__medical_patient_evaluation__evaluation_type__p,Phone call,Phone call,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_evaluation__symptom_photophobia,Photophobia,Photophobia,
basic_hms,model_terms,"ir.ui.view,arch_db",basic_hms.medical_patients_form_view,Physical Excersise,Physical Excersise,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_appointment__doctor_id,Physician,Physician,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_inpatient_medication__medical_inpatient_medication_physician_id,Physician,Physician,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_lab__requestor_physician_id,Physician,Physician,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_disease__doctor_id,Physician,Physician,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_medication1__doctor_physician_id,Physician,Physician,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_medication__doctor_physician_id,Physician,Physician,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_physician__partner_id,Physician,Physician,
basic_hms,model_terms,"ir.ui.view,arch_db",basic_hms.medical_physician_form_view,Physician,Physician,
basic_hms,model_terms,"ir.ui.view,arch_db",basic_hms.medical_physician_tree_view,Physician Information,Physician Information,
basic_hms,model,"ir.actions.act_window,name",basic_hms.action_medical_physician,Physicians,Physicians,
basic_hms,model,"ir.ui.menu,name",basic_hms.menu_medical_physician,Physicians,Physicians,
basic_hms,model,"ir.ui.menu,name",basic_hms.menu_physician,Physicians,Physicians,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient__photo,Picture,Picture,
basic_hms,model,"ir.model.fields.selection,name",basic_hms.selection__medical_patient__anticonceptive__1,Pill / Minipill,Pill / Minipill,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_prental_evoultion__placenta_previa,Placenta Previa,Placenta Previa,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_insurance__medical_insurance_plan_id,Plan,Plan,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_insurance_plan__insurance_product_id,Plan,Plan,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_evaluation__symptom_pollakiuria,Pollakiuiria,Pollakiuiria,
basic_hms,model,"ir.model.fields.selection,name",basic_hms.selection__medical_patient_menstrual_history__frequency__pollymenohea,Pollymenohea,Pollymenohea,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_evaluation__symptom_polydipsia,Polydipsia,Polydipsia,
basic_hms,model,"ir.model.fields.selection,name",basic_hms.selection__medical_patient__sexual_partners__t,Polygamous,Polygamous,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_evaluation__symptom_polyphagia,Polyphagia,Polyphagia,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_evaluation__symptom_proctorrhagia,Polyphagia,Polyphagia,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_evaluation__symptom_polyuria,Polyuria,Polyuria,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_rounding__position,Position,Position,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_rounding__potty,Potty,Potty,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_evaluation__praxis,Praxis,Praxis,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_prental_evoultion__preclampsia,Prclampsia,Prclampsia,
basic_hms,model,"ir.model.fields.selection,name",basic_hms.selection__medical_patient_evaluation__evaluation_type__pa,Pre-arranged appointment,Pre-arranged appointment,
basic_hms,model,"ir.model.fields.selection,name",basic_hms.selection__medical_patient_prental_evoultion__invasive_placentation__percreta,Precreta,Precreta,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient__gravida,Pregnancies,Pregnancies,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient__pregnancies,Pregnancies,Pregnancies,
basic_hms,model_terms,"ir.ui.view,arch_db",basic_hms.medical_patient_pregnancy_form_view,Pregnancies,Pregnancies,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_medicament__pregnancy,Pregnancy,Pregnancy,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_preinatal__pregnency_id,Pregnancy,Pregnancy,
basic_hms,model_terms,"ir.ui.view,arch_db",basic_hms.medical_patient_disease_form_view,Pregnancy,Pregnancy,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_pregnency__gravida,Pregnancy #,Pregnancy #,
basic_hms,model_terms,"ir.ui.view,arch_db",basic_hms.medical_medicament_form_view,Pregnancy / Lactancy,Pregnancy / Lactancy,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_medicament__pregnancy_category,Pregnancy Category,Pregnancy Category,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_pregnency__pregnancy_end_date,Pregnancy End Date,Pregnancy End Date,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_pregnency__pregnancy_end_result,Pregnancy End Result,Pregnancy End Result,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient__pregnancy_history_ids,Pregnancy History,Pregnancy History,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_medicament__pregnancy_warning,Pregnancy Warning,Pregnancy Warning,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_disease__pregnancy_warning,Pregnancy warning,Pregnancy warning,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_diseases__pregnancy_warning,Pregnancy warning,Pregnancy warning,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_prental_evoultion__pregnency_id,Pregnency,Pregnency,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_puerperium_monitor__pregnency_id,Pregnency,Pregnency,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_pregnency__pdd,Pregnency  Due Date,Pregnency  Due Date,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient__premature,Premature,Premature,
basic_hms,model_terms,"ir.ui.view,arch_db",basic_hms.medical_patient_pregnancy_form_view,Prenatal Evaluations,Prenatal Evaluations,
basic_hms,model_terms,"ir.ui.view,arch_db",basic_hms.medical_patient_pregnancy_form_view,Prenatal Info,Prenatal Info,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_rcri__rcri_diabetes_history,Preoperative Diabetes,Preoperative Diabetes,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_rcri__rcri_kidney_history,Preoperative Kidney disease,Preoperative Kidney disease,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_prescription_order__doctor_id,Prescribing Doctor,Prescribing Doctor,
basic_hms,model_terms,"ir.ui.view,arch_db",basic_hms.prescription_demo_report_template,Prescribing Doctor :,Prescribing Doctor :,
basic_hms,model,"ir.actions.report,name",basic_hms.report_print_prescription,Prescription,Prescription,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_appointment__medical_prescription_order_ids,Prescription,Prescription,
basic_hms,model_terms,"ir.ui.view,arch_db",basic_hms.medical_prescription_line_form_view,Prescription,Prescription,
basic_hms,model_terms,"ir.ui.view,arch_db",basic_hms.medical_prescription_order_form_view,Prescription,Prescription,
basic_hms,model_terms,"ir.ui.view,arch_db",basic_hms.medical_prescription_order_tree_view,Prescription,Prescription,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_prescription_order__prescription_date,Prescription Date,Prescription Date,
basic_hms,model_terms,"ir.ui.view,arch_db",basic_hms.prescription_demo_report_template,Prescription Date :,Prescription Date :,
basic_hms,model_terms,"ir.ui.view,arch_db",basic_hms.medical_prescription_order_form_view,Prescription Detail,Prescription Detail,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_prescription_line__name,Prescription ID,Prescription ID,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_prescription_order__name,Prescription ID,Prescription ID,
basic_hms,model_terms,"ir.ui.view,arch_db",basic_hms.prescription_demo_report_template,Prescription ID :,Prescription ID :,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_prescription_order__prescription_line_ids,Prescription Line,Prescription Line,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_prescription_order__notes,Prescription Note,Prescription Note,
basic_hms,model,"ir.actions.act_window,name",basic_hms.action_medical_prescription_order,Prescription Order,Prescription Order,
basic_hms,model,"ir.actions.act_window,name",basic_hms.action_view_priscription_id2,Prescription Orders,Prescription Orders,
basic_hms,model_terms,"ir.ui.view,arch_db",basic_hms.medical_prescription_line_tree_view,Prescription lines,Prescription lines,
basic_hms,model,"ir.ui.menu,name",basic_hms.dental_prescription_child,Prescriptions,Prescriptions,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_evaluation__present_illness,Present Illness,Present Illness,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_medicament__presentation,Presentation,Presentation,
basic_hms,model_terms,"ir.ui.view,arch_db",basic_hms.medical_medicament_form_view,Presentation,Presentation,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_evaluation__pressure_ulcers,Pressure Ulcers,Pressure Ulcers,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_evaluation__diagnosis_id,Presumptive Diagnosis,Presumptive Diagnosis,
basic_hms,model_terms,"ir.ui.view,arch_db",basic_hms.medical_patients_form_view,Prevention and Screening,Prevention and Screening,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_medicament__price,Price,Price,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient__primary_care_physician_id,Primary Care Doctor,Primary Care Doctor,
basic_hms,model,"ir.model.fields.selection,name",basic_hms.selection__medical_patient__education__2,Primary School,Primary School,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_prescription_line__prnt,Print,Print,
basic_hms,model_terms,"ir.ui.view,arch_db",basic_hms.medical_patients_form_view,Print Patient Card,Print Patient Card,
basic_hms,model_terms,"ir.ui.view,arch_db",basic_hms.medical_prescription_order_form_view,Print Prescription,Print Prescription,
basic_hms,model,"ir.model.fields.selection,name",basic_hms.selection__medical_insurance__type__private,Private,Private,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient__fam_apgar_discussion,Problems discussion,Problems discussion,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_diagnostic_hypotesis__diagnostic_pathology_id,Procedure,Procedure,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_directions__medical_directions_pathology_id,Procedure,Procedure,
basic_hms,model_terms,"ir.ui.view,arch_db",basic_hms.medical_rounding_procedure_form_view,Procedure,Procedure,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_evaluation__diagnostic_hypothesis_ids,Procedures,Procedures,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_evaluation__procedure_ids,Procedures,Procedures,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_rounding__procedures_ids,Procedures,Procedures,
basic_hms,model_terms,"ir.ui.view,arch_db",basic_hms.medical_patient_evaluation_form_view,Procedures,Procedures,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_rounding_medicament__product_id,Product,Product,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient__prostitute,Prostitute,Prostitute,
basic_hms,model_terms,"ir.ui.view,arch_db",basic_hms.medical_patients_form_view,Prostitution,Prostitution,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_pathology__protein,Protein,Protein,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_rounding__proximity,Proximity,Proximity,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_evaluation__symptom_pruritus,Pruritus,Pruritus,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_pregnency__puerperium_perental_ids,Puerperium Monitor,Puerperium Monitor,
basic_hms,model_terms,"ir.ui.view,arch_db",basic_hms.medical_patient_pregnancy_form_view,Puerperium Monitor,Puerperium Monitor,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_neomatal_apgar__apgar_pulse,Pulse,Pulse,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_rounding__pump,Pumps,Pumps,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_rounding__pupil_dilation,Pupil Dilation,Pupil Dilation,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_rounding__pupillary_reactivity,Pupillary_Reactivity,Pupillary_Reactivity,
basic_hms,model,"ir.model.fields.selection,name",basic_hms.selection__medical_icu_chest_drainage__fluid_aspect__purulent,Purulent,Purulent,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_icu_ecg__qrs,QRS,QRS,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_icu_ecg__qt,QT,QT,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_rounding_medical_supply__quantity,Quantity,Quantity,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_rounding_medicament__quantity,Quantity,Quantity,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_rounding_vaccine__quantity,Quantity,Quantity,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_prescription_line__quantity,Quantity,Quantity,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_medicament__qty_available,Quantity Available,Quantity Available,
basic_hms,model,"ir.actions.act_window,name",basic_hms.action_medical_rcri,RCRI,RCRI,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_rcri__rcri_class,RCRI Class,RCRI Class,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_rcri__rcri_date,RCRI Date,RCRI Date,
basic_hms,model,"ir.model.fields.selection,name",basic_hms.selection__medical_patient_evaluation__mood__r,Rage,Rage,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_icu_ecg__rate,Rate,Rate,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_bed_transfer__reason,Reason,Reason,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_inpatient_registration__medical_pathology_id,Reason for Admission,Reason for Admission,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient__receivable,Receivable,Receivable,
basic_hms,model,"res.groups,name",basic_hms.group_receptionist,Receptionist,Receptionist,
basic_hms,model,"ir.model.fields.selection,name",basic_hms.selection__medical_preinatal__lacerations__r,Rectal,Rectal,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_evaluation__symptom_rectal_tenesmus,Rectal Tenesmus,Rectal Tenesmus,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_prescription_line__refills,Refills#,Refills#,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_psc__psc_refuses_to_share,Refuses to share,Refuses to share,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_icu_ecg__medical_inpatient_registration_id,Registration Code,Registration Code,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_icu_glasgow__medical_inpatient_registration_id,Registration Code,Registration Code,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_inpatient_registration__name,Registration Code,Registration Code,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_rounding__medical_inpatient_registration,Registration Code,Registration Code,
basic_hms,model,"ir.model.fields.selection,name",basic_hms.selection__medical_icu_ecg__rhythm__regular,Regular,Regular,
basic_hms,model,"ir.model.fields.selection,name",basic_hms.selection__medical_patient_rounding__respiration_type__regular,Regular,Regular,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_res_partner__relationship,Relationship,Relationship,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_res_users__relationship,Relationship,Relationship,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_family_disease__relative,Relative,Relative,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient__relative_in_prison,Relative in prison,Relative in prison,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_res_partner__relative_partner_id,Relative_id,Relative_id,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_res_users__relative_partner_id,Relative_id,Relative_id,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_evaluation__reliable_info,Reliable,Reliable,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_colposcopy_history__remark,Remark,Remark,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_pap_history__remark,Remark,Remark,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_icu_chest_drainage__remarks,Remarks,Remarks,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_icu_ventilation__remarks,Remarks,Remarks,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_inpatient_medication_admin_time__remarks,Remarks,Remarks,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_inpatient_medication_log__remarks,Remarks,Remarks,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_disease__short_comment,Remarks,Remarks,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_diseases__short_comment,Remarks,Remarks,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_test_critearea__remark,Remarks,Remarks,
basic_hms,model_terms,"ir.ui.view,arch_db",basic_hms.patient_diseases_document_report,Remarks,Remarks,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_lab_test__request,Request,Request,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_neomatal_apgar__apgar_respiration,Respiration,Respiration,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_rounding__respiration_type,Respiration,Respiration,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_evaluation__respiratory_rate,Respiratory Rate,Respiratory Rate,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_rounding__respiratory_rate,Respiratory Rate,Respiratory Rate,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_colposcopy_history__result,Result,Result,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_mammography_history__result,Result,Result,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_pap_history__result,Result,Result,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_pregnency__result,Result,Result,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_test_critearea__result,Result,Result,
basic_hms,model_terms,"ir.ui.view,arch_db",basic_hms.medical_view_report_lab_result_demo_report,Result,Result,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_test_critearea__result_text,Result Text,Result Text,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_lab__results,Results,Results,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_preinatal__retained_placenta,Retained Placenta,Retained Placenta,
basic_hms,model,"ir.model.fields.selection,name",basic_hms.selection__medical_preinatal__hematoma__r,Retroperitional,Retroperitional,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_prescription_line__review,Review,Review,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient__rh,Rh,Rh,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_icu_ecg__rhythm,Rhythm,Rhythm,
basic_hms,model,"ir.model.fields.selection,name",basic_hms.selection__medical_icu_ecg__axis__right,Right Deviation,Right Deviation,
basic_hms,model,"ir.model.fields.selection,name",basic_hms.selection__medical_icu_chest_drainage__location__rl,Right Pleura,Right Pleura,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_evaluation__symptom_rinorrhea,Rinorrhea,Rinorrhea,
basic_hms,model,"ir.model.fields.selection,name",basic_hms.selection__medical_patient__sexual_practices__r,Risky / Unprotected sex,Risky / Unprotected sex,
basic_hms,model,"ir.model.fields.selection,name",basic_hms.selection__medical_patient__housing__3,Roomy and excellent sanitary conditions,Roomy and excellent sanitary conditions,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_rounding__round_summary,Round Summary,Round Summary,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_drug_route__name,Route,Route,
basic_hms,model,"ir.model.fields.selection,name",basic_hms.selection__medical_inpatient_registration__admission_type__routine,Routine,Routine,
basic_hms,model,"ir.model.fields.selection,name",basic_hms.selection__medical_puerperium_monitor__lochia_color__r,Rubra,Rubra,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient__water,Running Water,Running Water,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_rounding__sce,SCE,SCE,
basic_hms,model,"ir.model.fields,help",basic_hms.field_medical_patient__ses,SES - Socioeconomic Status,SES - Socioeconomic Status,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_appointment__message_has_sms_error,SMS Delivery error,SMS Delivery error,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_icu_ecg__st_segment,ST Segment,ST Segment,
